"","GO.ID","Term","Annotated","Significant","Expected","Fisher","fdr"
"354","GO:0004866","endopeptidase inhibitor activity",58,20,9.7,"1.00000",1
"355","GO:0000049","tRNA binding",11,0,1.84,"1.00000",1
"356","GO:0000062","fatty-acyl-CoA binding",4,0,0.67,"1.00000",1
"357","GO:0000175","3'-5'-exoribonuclease activity",3,0,0.5,"1.00000",1
"358","GO:0000295","adenine nucleotide transmembrane transpo...",3,0,0.5,"1.00000",1
"359","GO:0000774","adenyl-nucleotide exchange factor activi...",4,0,0.67,"1.00000",1
"360","GO:0000981","DNA-binding transcription factor activit...",3,0,0.5,"1.00000",1
"361","GO:0003678","DNA helicase activity",6,0,1,"1.00000",1
"362","GO:0003682","chromatin binding",16,0,2.68,"1.00000",1
"363","GO:0003697","single-stranded DNA binding",10,0,1.67,"1.00000",1
"364","GO:0003714","transcription corepressor activity",3,0,0.5,"1.00000",1
"365","GO:0003725","double-stranded RNA binding",3,0,0.5,"1.00000",1
"366","GO:0003729","mRNA binding",8,0,1.34,"1.00000",1
"367","GO:0003743","translation initiation factor activity",22,0,3.68,"1.00000",1
"368","GO:0003747","translation release factor activity",8,0,1.34,"1.00000",1
"369","GO:0003830","beta-1,4-mannosylglycoprotein 4-beta-N-a...",5,0,0.84,"1.00000",1
"370","GO:0003849","3-deoxy-7-phosphoheptulonate synthase ac...",4,0,0.67,"1.00000",1
"371","GO:0003857","3-hydroxyacyl-CoA dehydrogenase activity",6,0,1,"1.00000",1
"372","GO:0003872","6-phosphofructokinase activity",11,0,1.84,"1.00000",1
"373","GO:0003883","CTP synthase activity",6,0,1,"1.00000",1
"374","GO:0003896","DNA primase activity",3,0,0.5,"1.00000",1
"375","GO:0003909","DNA ligase activity",3,0,0.5,"1.00000",1
"376","GO:0003910","DNA ligase (ATP) activity",3,0,0.5,"1.00000",1
"377","GO:0003923","GPI-anchor transamidase activity",3,0,0.5,"1.00000",1
"378","GO:0003968","RNA-directed 5'-3' RNA polymerase activi...",6,0,1,"1.00000",1
"379","GO:0003978","UDP-glucose 4-epimerase activity",5,0,0.84,"1.00000",1
"380","GO:0003989","acetyl-CoA carboxylase activity",4,0,0.67,"1.00000",1
"381","GO:0003995","acyl-CoA dehydrogenase activity",10,0,1.67,"1.00000",1
"382","GO:0004014","adenosylmethionine decarboxylase activit...",5,0,0.84,"1.00000",1
"383","GO:0004019","adenylosuccinate synthase activity",3,0,0.5,"1.00000",1
"384","GO:0004022","alcohol dehydrogenase (NAD+) activity",3,0,0.5,"1.00000",1
"385","GO:0004030","aldehyde dehydrogenase [NAD(P)+] activit...",4,0,0.67,"1.00000",1
"386","GO:0004045","aminoacyl-tRNA hydrolase activity",6,0,1,"1.00000",1
"387","GO:0004061","arylformamidase activity",3,0,0.5,"1.00000",1
"388","GO:0004066","asparagine synthase (glutamine-hydrolyzi...",3,0,0.5,"1.00000",1
"389","GO:0004070","aspartate carbamoyltransferase activity",3,0,0.5,"1.00000",1
"390","GO:0004096","catalase activity",3,0,0.5,"1.00000",1
"391","GO:0004097","catechol oxidase activity",3,0,0.5,"1.00000",1
"392","GO:0004129","cytochrome-c oxidase activity",12,0,2.01,"1.00000",1
"393","GO:0004133","glycogen debranching enzyme activity",3,0,0.5,"1.00000",1
"394","GO:0004134","4-alpha-glucanotransferase activity",3,0,0.5,"1.00000",1
"395","GO:0004144","diacylglycerol O-acyltransferase activit...",8,0,1.34,"1.00000",1
"396","GO:0004181","metallocarboxypeptidase activity",3,0,0.5,"1.00000",1
"397","GO:0004197","cysteine-type endopeptidase activity",15,0,2.51,"1.00000",1
"398","GO:0004298","threonine-type endopeptidase activity",7,0,1.17,"1.00000",1
"399","GO:0004312","fatty acid synthase activity",4,0,0.67,"1.00000",1
"400","GO:0004326","tetrahydrofolylpolyglutamate synthase ac...",3,0,0.5,"1.00000",1
"401","GO:0004345","glucose-6-phosphate dehydrogenase activi...",4,0,0.67,"1.00000",1
"402","GO:0004385","guanylate kinase activity",3,0,0.5,"1.00000",1
"403","GO:0004386","helicase activity",12,0,2.01,"1.00000",1
"404","GO:0004407","histone deacetylase activity",5,0,0.84,"1.00000",1
"405","GO:0004427","inorganic diphosphatase activity",5,0,0.84,"1.00000",1
"406","GO:0004448","isocitrate dehydrogenase activity",4,0,0.67,"1.00000",1
"407","GO:0004450","isocitrate dehydrogenase (NADP+) activit...",4,0,0.67,"1.00000",1
"408","GO:0004482","mRNA (guanine-N7-)-methyltransferase act...",3,0,0.5,"1.00000",1
"409","GO:0004520","endodeoxyribonuclease activity",5,0,0.84,"1.00000",1
"410","GO:0004527","exonuclease activity",6,0,1,"1.00000",1
"411","GO:0004529","exodeoxyribonuclease activity",3,0,0.5,"1.00000",1
"412","GO:0004532","exoribonuclease activity",3,0,0.5,"1.00000",1
"413","GO:0004536","deoxyribonuclease activity",8,0,1.34,"1.00000",1
"414","GO:0004540","ribonuclease activity",8,0,1.34,"1.00000",1
"415","GO:0004559","alpha-mannosidase activity",5,0,0.84,"1.00000",1
"416","GO:0004571","mannosyl-oligosaccharide 1,2-alpha-manno...",5,0,0.84,"1.00000",1
"417","GO:0004576","oligosaccharyl transferase activity",6,0,1,"1.00000",1
"418","GO:0004579","dolichyl-diphosphooligosaccharide-protei...",4,0,0.67,"1.00000",1
"419","GO:0004602","glutathione peroxidase activity",6,0,1,"1.00000",1
"420","GO:0004611","phosphoenolpyruvate carboxykinase activi...",4,0,0.67,"1.00000",1
"421","GO:0004619","phosphoglycerate mutase activity",3,0,0.5,"1.00000",1
"422","GO:0004665","prephenate dehydrogenase (NADP+) activit...",3,0,0.5,"1.00000",1
"423","GO:0004674","protein serine/threonine kinase activity",4,0,0.67,"1.00000",1
"424","GO:0004733","pyridoxamine-phosphate oxidase activity",3,0,0.5,"1.00000",1
"425","GO:0004738","pyruvate dehydrogenase activity",4,0,0.67,"1.00000",1
"426","GO:0004739","pyruvate dehydrogenase (acetyl-transferr...",4,0,0.67,"1.00000",1
"427","GO:0004797","thymidine kinase activity",3,0,0.5,"1.00000",1
"428","GO:0004843","cysteine-type deubiquitinase activity",8,0,1.34,"1.00000",1
"429","GO:0005093","Rab GDP-dissociation inhibitor activity",5,0,0.84,"1.00000",1
"430","GO:0005346","purine ribonucleotide transmembrane tran...",3,0,0.5,"1.00000",1
"431","GO:0005347","ATP transmembrane transporter activity",3,0,0.5,"1.00000",1
"432","GO:0005375","copper ion transmembrane transporter act...",4,0,0.67,"1.00000",1
"433","GO:0005471","ATP:ADP antiporter activity",3,0,0.5,"1.00000",1
"434","GO:0005484","SNAP receptor activity",4,0,0.67,"1.00000",1
"435","GO:0008079","translation termination factor activity",8,0,1.34,"1.00000",1
"436","GO:0008094","ATP-dependent activity, acting on DNA",6,0,1,"1.00000",1
"437","GO:0008173","RNA methyltransferase activity",4,0,0.67,"1.00000",1
"438","GO:0008174","mRNA methyltransferase activity",3,0,0.5,"1.00000",1
"439","GO:0008234","cysteine-type peptidase activity",23,0,3.85,"1.00000",1
"440","GO:0008235","metalloexopeptidase activity",3,0,0.5,"1.00000",1
"441","GO:0008242","omega peptidase activity",3,0,0.5,"1.00000",1
"442","GO:0008276","protein methyltransferase activity",6,0,1,"1.00000",1
"443","GO:0008297","single-stranded DNA exodeoxyribonuclease...",3,0,0.5,"1.00000",1
"444","GO:0008408","3'-5' exonuclease activity",3,0,0.5,"1.00000",1
"445","GO:0008409","5'-3' exonuclease activity",3,0,0.5,"1.00000",1
"446","GO:0008443","phosphofructokinase activity",11,0,1.84,"1.00000",1
"447","GO:0008483","transaminase activity",4,0,0.67,"1.00000",1
"448","GO:0008514","organic anion transmembrane transporter ...",3,0,0.5,"1.00000",1
"449","GO:0008641","ubiquitin-like modifier activating enzym...",8,0,1.34,"1.00000",1
"450","GO:0008667","2,3-dihydro-2,3-dihydroxybenzoate dehydr...",3,0,0.5,"1.00000",1
"451","GO:0010309","acireductone dioxygenase [iron(II)-requi...",3,0,0.5,"1.00000",1
"452","GO:0010340","carboxyl-O-methyltransferase activity",3,0,0.5,"1.00000",1
"453","GO:0015018","galactosylgalactosylxylosylprotein 3-bet...",4,0,0.67,"1.00000",1
"454","GO:0015020","glucuronosyltransferase activity",4,0,0.67,"1.00000",1
"455","GO:0015215","nucleotide transmembrane transporter act...",3,0,0.5,"1.00000",1
"456","GO:0015216","purine nucleotide transmembrane transpor...",3,0,0.5,"1.00000",1
"457","GO:0015217","ADP transmembrane transporter activity",3,0,0.5,"1.00000",1
"458","GO:0015297","antiporter activity",4,0,0.67,"1.00000",1
"459","GO:0015605","organophosphate ester transmembrane tran...",3,0,0.5,"1.00000",1
"460","GO:0015923","mannosidase activity",5,0,0.84,"1.00000",1
"461","GO:0015924","mannosyl-oligosaccharide mannosidase act...",5,0,0.84,"1.00000",1
"462","GO:0016411","acylglycerol O-acyltransferase activity",9,0,1.51,"1.00000",1
"463","GO:0016417","S-acyltransferase activity",4,0,0.67,"1.00000",1
"464","GO:0016421","CoA carboxylase activity",4,0,0.67,"1.00000",1
"465","GO:0016624","oxidoreductase activity, acting on the a...",6,0,1,"1.00000",1
"466","GO:0016634","oxidoreductase activity, acting on the C...",4,0,0.67,"1.00000",1
"467","GO:0016638","oxidoreductase activity, acting on the C...",3,0,0.5,"1.00000",1
"468","GO:0016641","oxidoreductase activity, acting on the C...",3,0,0.5,"1.00000",1
"469","GO:0016670","oxidoreductase activity, acting on a sul...",3,0,0.5,"1.00000",1
"470","GO:0016675","oxidoreductase activity, acting on a hem...",12,0,2.01,"1.00000",1
"471","GO:0016702","oxidoreductase activity, acting on singl...",13,0,2.17,"1.00000",1
"472","GO:0016743","carboxyl- or carbamoyltransferase activi...",3,0,0.5,"1.00000",1
"473","GO:0016769","transferase activity, transferring nitro...",4,0,0.67,"1.00000",1
"474","GO:0016790","thiolester hydrolase activity",3,0,0.5,"1.00000",1
"475","GO:0016796","exonuclease activity, active with either...",6,0,1,"1.00000",1
"476","GO:0016840","carbon-nitrogen lyase activity",4,0,0.67,"1.00000",1
"477","GO:0016854","racemase and epimerase activity",7,0,1.17,"1.00000",1
"478","GO:0016857","racemase and epimerase activity, acting ...",5,0,0.84,"1.00000",1
"479","GO:0016868","intramolecular transferase activity, pho...",4,0,0.67,"1.00000",1
"480","GO:0016872","intramolecular lyase activity",4,0,0.67,"1.00000",1
"481","GO:0016877","ligase activity, forming carbon-sulfur b...",8,0,1.34,"1.00000",1
"482","GO:0016881","acid-amino acid ligase activity",6,0,1,"1.00000",1
"483","GO:0016885","ligase activity, forming carbon-carbon b...",4,0,0.67,"1.00000",1
"484","GO:0016886","ligase activity, forming phosphoric este...",3,0,0.5,"1.00000",1
"485","GO:0016888","endodeoxyribonuclease activity, producin...",4,0,0.67,"1.00000",1
"486","GO:0016893","endonuclease activity, active with eithe...",4,0,0.67,"1.00000",1
"487","GO:0016895","exodeoxyribonuclease activity, producing...",3,0,0.5,"1.00000",1
"488","GO:0016896","exoribonuclease activity, producing 5'-p...",3,0,0.5,"1.00000",1
"489","GO:0018455","alcohol dehydrogenase [NAD(P)+] activity",3,0,0.5,"1.00000",1
"490","GO:0019136","deoxynucleoside kinase activity",3,0,0.5,"1.00000",1
"491","GO:0019213","deacetylase activity",6,0,1,"1.00000",1
"492","GO:0019783","ubiquitin-like protein peptidase activit...",8,0,1.34,"1.00000",1
"493","GO:0020037","heme binding",3,0,0.5,"1.00000",1
"494","GO:0030170","pyridoxal phosphate binding",3,0,0.5,"1.00000",1
"495","GO:0030674","protein-macromolecule adaptor activity",4,0,0.67,"1.00000",1
"496","GO:0033558","protein lysine deacetylase activity",5,0,0.84,"1.00000",1
"497","GO:0035091","phosphatidylinositol binding",11,0,1.84,"1.00000",1
"498","GO:0035312","5'-3' exodeoxyribonuclease activity",3,0,0.5,"1.00000",1
"499","GO:0043565","sequence-specific DNA binding",3,0,0.5,"1.00000",1
"500","GO:0045145","single-stranded DNA 5'-3' exodeoxyribonu...",3,0,0.5,"1.00000",1
"501","GO:0046906","tetrapyrrole binding",3,0,0.5,"1.00000",1
"502","GO:0046982","protein heterodimerization activity",11,0,1.84,"1.00000",1
"503","GO:0051213","dioxygenase activity",13,0,2.17,"1.00000",1
"504","GO:0051287","NAD binding",4,0,0.67,"1.00000",1
"505","GO:0051998","protein carboxyl O-methyltransferase act...",3,0,0.5,"1.00000",1
"506","GO:0060090","molecular adaptor activity",4,0,0.67,"1.00000",1
"507","GO:0060590","ATPase regulator activity",4,0,0.67,"1.00000",1
"508","GO:0070003","threonine-type peptidase activity",7,0,1.17,"1.00000",1
"509","GO:0070279","vitamin B6 binding",3,0,0.5,"1.00000",1
"510","GO:0070566","adenylyltransferase activity",3,0,0.5,"1.00000",1
"511","GO:0101005","deubiquitinase activity",8,0,1.34,"1.00000",1
"512","GO:0106130","purine phosphoribosyltransferase activit...",3,0,0.5,"1.00000",1
"513","GO:0120227","acyl-CoA binding",4,0,0.67,"1.00000",1
"514","GO:1901567","fatty acid derivative binding",4,0,0.67,"1.00000",1
"515","GO:1901681","sulfur compound binding",4,0,0.67,"1.00000",1
